,point.objects.object0.color[0],point.objects.object0.color[1],point.objects.object0.color[2],point.objects.object1.color[0],point.objects.object1.color[1],point.objects.object1.color[2],point.objects.object2.color[0],point.objects.object2.color[1],point.objects.object2.color[2],point.objects.object3.color[0],point.objects.object3.color[1],point.objects.object3.color[2],point.params.EGO_SPEED,point.params.TIME_DELAY,rho
74,0.3492862880935649,0.31086719395683843,0.27800909445009203,0.6978773274299015,0.6338640687821016,0.6338640687821016,0.3753614625794016,0.3753614625794016,0.3753614625794016,0.7729538674131546,0.2952885650674957,0.2952885650674957,2.35642592136244,11.628368749597762,-0.011077327170983864
75,0.6760726962804485,0.3216494604578725,0.243252268812034,0.7171048054626475,0.7171048054626475,0.7171048054626475,1.0,1.0,1.0,0.5041927709688285,0.3016937548912536,0.5949141069197059,3.208658935224066,5.0,-0.007888753857947073
76,0.7681241548364827,0.7615936102656843,0.7160746304915554,0.12617338433721598,0.12617338433721598,0.12617338433721598,0.197729130212527,0.18372074335725755,0.18372074335725755,0.11658049074589821,0.11658049074589821,0.11658049074589821,3.3107713691743106,5.0,-0.028430896997305943
77,0.4565043875068112,0.43127088707967487,0.43127088707967487,0.47787888838806863,0.37187878938167507,0.3712100136329812,0.13977120634387316,0.13977120634387316,0.13977120634387316,0.18437757770896568,0.29446453031972136,0.48578811596952287,3.3011114570597098,5.0,-0.014366103223457216
78,0.4524208732633819,0.7134358813945472,0.6537087751314179,0.6129195146412394,0.6129195146412394,0.6129195146412394,0.8007728738890068,0.8007728738890068,0.8007728738890068,1.0,1.0,1.0,3.3118917915564716,5.0,-0.008048955095290466
79,0.5859276163407274,0.5749135414424631,0.5716857223079503,1.0,1.0,1.0,0.33132265231241487,0.30400999139153895,0.6609738970045297,0.4552596146324067,0.4552596146324067,0.4552596146324067,3.3122103484880414,5.0,-0.026641672893585877
80,0.42698763695851993,0.42698763695851993,0.42698763695851993,0.7945424932119032,0.7172036382215643,0.7172036382215643,0.9658746105122131,0.9658746105122131,0.9658746105122131,0.6133087586111314,0.6133087586111314,0.6133087586111314,3.307787754510584,5.0,-0.025787296874292487
81,0.39240898190018847,0.39240898190018847,0.39240898190018847,0.8098515342158117,0.7537806815667517,0.6525996362129092,0.8078498444468464,0.8078498444468464,0.8078498444468464,0.78574729605408,0.27982521953277584,0.27982521953277584,3.3032866031862835,5.0,-0.02474186091350905
82,0.8189740305156016,0.8189740305156016,0.8189740305156016,1.0,1.0,1.0,1.0,1.0,1.0,0.7050712877567915,0.3176092610815844,0.3176092610815844,3.299365840906531,5.0,-0.02682469309142732
83,0.7917725136968466,0.7962431599775015,0.7309428273009579,0.8896657479763985,0.877235055778153,0.8726306122600409,0.7055776698484406,0.7055776698484406,0.7055776698484406,0.2108187136554877,0.2108187136554877,0.2108187136554877,3.288889807522876,5.0,-0.008071881099930955
