,point.objects.object0.color[0],point.objects.object0.color[1],point.objects.object0.color[2],point.objects.object1.color[0],point.objects.object1.color[1],point.objects.object1.color[2],point.objects.object2.color[0],point.objects.object2.color[1],point.objects.object2.color[2],point.objects.object3.color[0],point.objects.object3.color[1],point.objects.object3.color[2],point.params.EGO_BRAKING_THRESHOLD,point.params.EGO_SPEED,rho
37,0.5930847370506485,0.6921220891929887,0.24988998571344845,0.5120622126684062,0.5120622126684062,0.5120622126684062,0.8272722978113753,0.8061528709296493,0.7919674696236758,0.8043420191769131,0.6414184045841993,0.6414184045841993,12.299705672727814,17.807166969146213,1.0
38,0.3282499633988354,0.2552991746063491,0.2552991746063491,0.8167154301010944,0.7924735580161559,0.7885650056462117,0.7345069599653928,0.713279856074581,0.6972580628755185,0.9851295138837758,0.983235535544389,0.983235535544389,13.841290040006424,20.5501317360948,0.5066900380988466
39,0.6675408558246131,0.6402460624312778,0.46511134341713045,0.7909956382212842,0.7811915039722772,0.7811915039722772,0.12711052969229292,0.12711052969229292,0.12711052969229292,0.36568266830407486,0.3976394619664496,0.4706132216006857,10.194215204545138,8.622056061316131,1.0
40,0.3532802004471609,0.3532802004471609,0.3532802004471609,0.4949472876743069,0.39460987591297386,0.3903823561345145,0.7720116380914892,0.7592838617741291,0.7553432158229683,0.8010439957977011,0.7665852626308153,0.7510452425588536,10.632674424097178,14.30928396007449,0.5030085678040299
41,0.831753349292721,0.8226386225616932,0.8162530074961499,0.7582164798229715,0.7582164798229715,0.7582164798229715,0.6842604275047087,0.5988996639608536,0.4468609764320485,0.6805215985153253,0.6805215985153253,0.6805215985153253,6.706292154083218,2.791642489049011,0.44998603076073795
42,0.8306395418433702,0.8306395418433702,0.8306395418433702,0.9925339590588361,0.9919624962680818,0.9916742091880909,0.4479907586643441,0.4479907586643441,0.4479907586643441,0.6974094870066554,0.6535742550147068,0.3128031689715094,14.770123020486524,10.813785629184665,0.5150947971560109
43,0.581211151479719,0.581211151479719,0.581211151479719,0.836498424383995,0.8310761204431268,0.8224459064687937,0.21821444445619387,0.628916463761659,0.6279662489474526,0.22819821972148815,0.2275033959061125,0.22085032554242093,12.085197086326563,8.014676404028911,1.0
44,0.7981252130270917,0.7981252130270917,0.7981252130270917,0.9555401395243202,0.9531326410019049,0.943726779683743,0.25069309167607884,0.20672990899838445,0.20672990899838445,0.8486594527968621,0.8486594527968621,0.8486594527968621,7.8727887933445615,8.49644622586785,0.5238080021083924
45,0.6265507784253204,0.7989526355139949,0.7403042922414199,0.5978493987160076,0.1728234634558783,0.1728234634558783,0.24451138562141425,0.23433444080214147,0.21332682104080083,0.8529704129101265,0.8172311406044829,0.8114499172937224,11.60652373059124,19.113994241719634,0.5100872626384936
46,0.8642986127952009,0.8367332496180593,0.8058335107370095,0.9272531245415102,0.9095602054866336,0.8493451096625938,0.48445379885008766,0.48445379885008766,0.48445379885008766,0.2350507197983006,0.21097038987330036,0.3892814625481498,9.703704207266608,22.44806850610118,0.7734209059929418
47,0.21832578696260416,0.21832578696260416,0.21832578696260416,0.9045095150086043,0.9045095150086043,0.9045095150086043,0.20155046676608712,0.4269118457701316,0.47874232794856597,0.7273970736908689,0.18570736190596135,0.14714708262121534,7.136626822183411,21.95782499006015,0.5130990696451923
48,0.7857732236154193,0.3863046687956404,0.38063827534709316,0.13505845309912493,0.13505845309912493,0.13505845309912493,0.6242744450012087,0.3853753183224292,0.3853753183224292,0.8240055177241485,0.8240055177241485,0.8240055177241485,5.134283916435901,25.746823921933974,0.23695297860348408
